,State/Province,Postcode,Store Number,City,Country,Population,Median Age,Household Income,Per Capita Income,Latitude,Longitude,Poverty Count,Race White,Race African American,Race American Indian,Race Asian,Race Pacific Islander,Race Two or More,ageCategory,ageBinned,householdCategory,householdBinned
5566,VA,22066.0,1,Great Falls,US,18366.0,46.5,226386.0,97855.0,39.0,-77.29,322.0,14205.0,291.0,0.0,2835.0,6.0,1849.0,3,"(35, 55]",5,"(180000, 240000]"
5567,VA,22079.0,1,Lorton,US,34218.0,36.2,107678.0,44041.0,38.71,-77.26,1320.0,15429.0,8052.0,65.0,7249.0,36.0,3818.0,3,"(35, 55]",3,"(60000, 120000]"
5568,VA,22101.0,4,McLean,US,29867.0,45.7,179743.0,93751.0,38.94,-77.15,740.0,23217.0,534.0,45.0,4729.0,40.0,2297.0,3,"(35, 55]",4,"(120000, 180000]"
5569,VA,22102.0,7,Mclean,US,23806.0,39.1,114457.0,78053.0,38.93,-77.2,1188.0,16008.0,919.0,62.0,5568.0,29.0,1897.0,3,"(35, 55]",3,"(60000, 120000]"
5570,VA,22124.0,1,Oakton,US,18352.0,42.5,154016.0,76531.0,38.88,-77.3,493.0,14052.0,515.0,0.0,3021.0,33.0,1382.0,3,"(35, 55]",4,"(120000, 180000]"
5571,VA,22134.0,1,Quantico,US,8644.0,22.7,58526.0,22821.0,38.51,-77.31,291.0,6125.0,693.0,149.0,295.0,39.0,1194.0,2,"(18, 35]",2,"(0, 60000]"
5572,VA,22150.0,5,Springfield,US,26912.0,37.3,87757.0,36361.0,38.78,-77.17,1916.0,14543.0,3228.0,66.0,6355.0,0.0,1812.0,3,"(35, 55]",2,"(60000, 120000]"
5573,VA,22152.0,1,Springfield,US,28900.0,39.7,115931.0,47460.0,38.78,-77.24,801.0,19592.0,2897.0,25.0,4962.0,40.0,1617.0,3,"(35, 55]",3,"(60000, 120000]"
5574,VA,22153.0,2,Springfield,US,30809.0,39.5,132523.0,49847.0,38.75,-77.21,1143.0,21870.0,3233.0,123.0,3388.0,3.0,3131.0,3,"(35, 55]",3,"(120000, 180000]"
5575,VA,22180.0,2,Vienna,US,25035.0,39.2,136038.0,57602.0,38.9,-77.26,1100.0,17724.0,799.0,326.0,4331.0,9.0,2780.0,3,"(35, 55]",3,"(120000, 180000]"
5576,VA,22182.0,2,Vienna,US,26532.0,41.4,169943.0,70189.0,38.93,-77.24,910.0,18488.0,877.0,0.0,5737.0,13.0,2013.0,3,"(35, 55]",4,"(120000, 180000]"
5577,VA,22192.0,7,Woodbridge,US,56024.0,35.8,96784.0,41379.0,38.69,-77.29,2905.0,34182.0,12113.0,86.0,4532.0,81.0,6293.0,2,"(35, 55]",2,"(60000, 120000]"
5578,VA,22193.0,1,Dale City,US,80461.0,33.3,91120.0,32002.0,38.65,-77.33,5455.0,38737.0,22988.0,398.0,6489.0,188.0,9088.0,2,"(18, 35]",2,"(60000, 120000]"
5579,VA,22201.0,3,Arlington,US,35137.0,31.3,115000.0,78850.0,38.9,-77.09,2561.0,27665.0,1433.0,115.0,3305.0,0.0,2593.0,2,"(18, 35]",3,"(60000, 120000]"
5580,VA,22202.0,12,Arlington,US,22337.0,34.0,107478.0,77040.0,38.87,-77.05,1698.0,16137.0,1562.0,60.0,3669.0,11.0,1262.0,2,"(18, 35]",3,"(60000, 120000]"
5581,VA,22203.0,3,Arlington,US,23462.0,31.5,95775.0,56893.0,38.88,-77.1,2678.0,17175.0,1254.0,242.0,2170.0,0.0,1189.0,2,"(18, 35]",2,"(60000, 120000]"
5582,VA,22204.0,1,Arlington,US,53091.0,34.1,79078.0,40619.0,38.86,-77.08,7506.0,29275.0,9036.0,270.0,5858.0,68.0,2707.0,2,"(18, 35]",2,"(60000, 120000]"
5583,VA,22206.0,1,Arlington,US,21142.0,34.7,102365.0,59408.0,38.85,-77.07,1688.0,14817.0,3132.0,361.0,1332.0,74.0,1527.0,2,"(18, 35]",3,"(60000, 120000]"
5584,VA,22207.0,3,Arlington,US,33153.0,40.3,167816.0,76177.0,38.9,-77.12,1170.0,28217.0,1051.0,45.0,1838.0,24.0,1807.0,3,"(35, 55]",4,"(120000, 180000]"
5585,VA,22209.0,4,Rosslyn,US,12118.0,32.9,100587.0,81906.0,38.9,-77.07,1664.0,9013.0,730.0,28.0,1987.0,0.0,440.0,2,"(18, 35]",3,"(60000, 120000]"
5586,VA,22211.0,1,Fort Myer,US,1020.0,21.8,25341.0,22870.0,38.87,-77.08,20.0,818.0,136.0,7.0,24.0,24.0,22.0,2,"(18, 35]",1,"(0, 60000]"
5587,VA,22302.0,2,Alexandria,US,18486.0,37.3,99830.0,63261.0,38.83,-77.09,1178.0,13617.0,2692.0,0.0,1289.0,0.0,1167.0,3,"(35, 55]",2,"(60000, 120000]"
5588,VA,22304.0,1,Alexandria,US,47488.0,35.6,76071.0,46825.0,38.8,-77.13,3265.0,24642.0,13428.0,66.0,4559.0,26.0,4902.0,2,"(35, 55]",2,"(60000, 120000]"
5589,VA,22305.0,2,Alexandria,US,16808.0,32.5,83214.0,44423.0,38.84,-77.05,2539.0,12450.0,1989.0,11.0,831.0,0.0,1190.0,2,"(18, 35]",2,"(60000, 120000]"
5590,VA,22306.0,4,Alexandria,US,34489.0,34.6,67509.0,31953.0,38.77,-77.08,4557.0,16734.0,7112.0,57.0,3737.0,21.0,2338.0,2,"(18, 35]",2,"(60000, 120000]"
5591,VA,22307.0,1,Alexandria,US,10220.0,41.9,114425.0,65489.0,38.78,-77.06,361.0,8853.0,494.0,0.0,316.0,6.0,397.0,3,"(35, 55]",3,"(60000, 120000]"
5592,VA,22309.0,1,Alexandria,US,35105.0,34.9,80246.0,34727.0,38.72,-77.12,3074.0,18475.0,8132.0,92.0,2823.0,0.0,3455.0,2,"(18, 35]",2,"(60000, 120000]"
5593,VA,22311.0,1,Alexandria,US,18183.0,35.1,61829.0,35213.0,38.83,-77.13,2492.0,9538.0,5432.0,84.0,1493.0,0.0,1634.0,2,"(35, 55]",2,"(60000, 120000]"
5594,VA,22312.0,1,Alexandria,US,32763.0,34.0,75766.0,35273.0,38.82,-77.16,3287.0,16037.0,7426.0,94.0,4799.0,39.0,2379.0,2,"(18, 35]",2,"(60000, 120000]"
5595,VA,22314.0,10,Alexandria,US,31117.0,39.0,121109.0,79975.0,38.81,-77.04,2090.0,24275.0,4271.0,121.0,1409.0,0.0,1687.0,3,"(35, 55]",3,"(120000, 180000]"
5596,VA,22315.0,3,Kingstowne,US,28494.0,37.2,129175.0,53970.0,38.77,-77.14,809.0,18043.0,4882.0,83.0,3095.0,0.0,2976.0,3,"(35, 55]",3,"(120000, 180000]"
5597,VA,22401.0,4,Fredericksburg,US,27395.0,29.4,51762.0,29090.0,38.3,-77.48,4108.0,17982.0,6383.0,58.0,678.0,26.0,2327.0,2,"(18, 35]",2,"(0, 60000]"
5598,VA,22406.0,1,Fredericksburg,US,23556.0,37.8,91826.0,35017.0,38.35,-77.51,1294.0,16017.0,4801.0,50.0,1107.0,10.0,2219.0,3,"(35, 55]",2,"(60000, 120000]"
5599,VA,22407.0,6,Fredericksburg,US,57023.0,36.6,78213.0,31984.0,38.29,-77.5,4427.0,40090.0,10516.0,223.0,1932.0,124.0,2085.0,3,"(35, 55]",2,"(60000, 120000]"
5600,VA,22485.0,1,King George,US,24360.0,37.2,81913.0,34810.0,38.35,-77.05,1366.0,18685.0,4385.0,33.0,299.0,19.0,1593.0,3,"(35, 55]",2,"(60000, 120000]"
5601,VA,22554.0,2,Stafford,US,54078.0,34.3,105599.0,38895.0,38.47,-77.4,2496.0,35344.0,10640.0,225.0,1682.0,77.0,4319.0,2,"(18, 35]",3,"(60000, 120000]"
5602,VA,22556.0,2,Stafford,US,27359.0,35.4,101184.0,38264.0,38.47,-77.41,1423.0,18919.0,4896.0,36.0,817.0,49.0,1895.0,2,"(35, 55]",3,"(60000, 120000]"
5603,VA,22601.0,2,Winchester,US,28751.0,36.8,45616.0,26027.0,39.17,-78.16,4363.0,23078.0,3023.0,54.0,681.0,0.0,1825.0,3,"(35, 55]",1,"(0, 60000]"
5604,VA,22603.0,2,Winchester,US,14180.0,44.3,59276.0,31667.0,39.22,-78.13,1086.0,13525.0,396.0,7.0,30.0,0.0,376.0,3,"(35, 55]",2,"(0, 60000]"
5605,VA,22630.0,2,Front Royal,US,31671.0,40.0,58607.0,28581.0,38.96,-78.19,3290.0,28452.0,1419.0,65.0,354.0,4.0,2417.0,3,"(35, 55]",2,"(0, 60000]"
5606,VA,22701.0,2,Culpeper,US,33414.0,35.5,60932.0,27277.0,38.49,-77.97,3700.0,25487.0,4875.0,72.0,454.0,24.0,3142.0,2,"(35, 55]",2,"(60000, 120000]"
5607,VA,22801.0,4,Harrisonburg,US,38455.0,23.7,41060.0,21830.0,38.44,-78.84,11348.0,33310.0,1839.0,18.0,1774.0,11.0,1492.0,2,"(18, 35]",1,"(0, 60000]"
5608,VA,22807.0,2,Harrisonburg,US,3197.0,19.1,0.0,2189.0,38.43,-78.86,0.0,2716.0,244.0,0.0,124.0,0.0,217.0,2,"(18, 35]",1,
5609,VA,22901.0,3,Charlottesville,US,32854.0,41.1,61023.0,40173.0,38.09,-78.47,3810.0,26380.0,3889.0,145.0,1086.0,8.0,1968.0,3,"(35, 55]",2,"(60000, 120000]"
5610,VA,22903.0,3,Charlottesville,US,38869.0,27.4,52191.0,32265.0,38.05,-78.5,9329.0,27101.0,6477.0,90.0,3705.0,67.0,2322.0,2,"(18, 35]",2,"(0, 60000]"
5611,VA,22911.0,3,Charlottesville,US,18039.0,40.0,76492.0,39493.0,38.13,-78.44,663.0,14519.0,1595.0,5.0,832.0,0.0,1250.0,3,"(35, 55]",2,"(60000, 120000]"
5612,VA,22980.0,2,Waynesboro,US,31502.0,41.4,48203.0,23346.0,38.06,-78.94,4749.0,27157.0,2800.0,50.0,272.0,0.0,1298.0,3,"(35, 55]",1,"(0, 60000]"
5613,VA,23005.0,1,Ashland,US,15486.0,39.4,55833.0,30760.0,37.76,-77.47,1676.0,12321.0,2231.0,82.0,222.0,3.0,1040.0,3,"(35, 55]",2,"(0, 60000]"
5614,VA,23047.0,1,Doswell,US,1705.0,52.3,77805.0,36094.0,37.84,-77.45,130.0,1221.0,419.0,0.0,0.0,0.0,0.0,3,"(35, 55]",2,"(60000, 120000]"
5615,VA,23059.0,3,Glen Allen,US,34695.0,39.3,106835.0,45702.0,37.68,-77.46,923.0,25033.0,3288.0,136.0,5239.0,12.0,1653.0,3,"(35, 55]",3,"(60000, 120000]"
5616,VA,23060.0,2,Glen Allen,US,34017.0,38.8,79734.0,37636.0,37.65,-77.58,1579.0,22096.0,5952.0,345.0,4151.0,18.0,2020.0,3,"(35, 55]",2,"(60000, 120000]"
5617,VA,23061.0,1,Gloucester,US,21279.0,44.5,67428.0,30989.0,37.4,-76.53,1076.0,18132.0,2245.0,51.0,180.0,0.0,1255.0,3,"(35, 55]",2,"(60000, 120000]"
5618,VA,23072.0,1,Gloucester,US,11690.0,41.5,55390.0,28963.0,37.4,-76.53,1357.0,10386.0,814.0,13.0,8.0,0.0,836.0,3,"(35, 55]",2,"(0, 60000]"
5619,VA,23111.0,2,Mechanicsville,US,37033.0,41.0,72879.0,31736.0,37.61,-77.35,2224.0,31828.0,3430.0,35.0,513.0,0.0,1483.0,3,"(35, 55]",2,"(60000, 120000]"
5620,VA,23112.0,2,Midlothian,US,50756.0,36.4,82771.0,34192.0,37.42,-77.64,2043.0,39134.0,7048.0,152.0,2282.0,16.0,3230.0,3,"(35, 55]",2,"(60000, 120000]"
5621,VA,23113.0,4,Midlothian,US,24505.0,45.6,107500.0,56773.0,37.52,-77.61,1006.0,20997.0,1718.0,13.0,1302.0,0.0,693.0,3,"(35, 55]",3,"(60000, 120000]"
5622,VA,23114.0,1,Midlothian,US,18505.0,37.8,89970.0,39480.0,37.5,-77.65,902.0,15197.0,1772.0,36.0,983.0,0.0,928.0,3,"(35, 55]",2,"(60000, 120000]"
5623,VA,23116.0,1,Mechanicsville,US,27470.0,41.8,97277.0,39475.0,37.65,-77.4,928.0,25238.0,1351.0,34.0,502.0,12.0,572.0,3,"(35, 55]",2,"(60000, 120000]"
5624,VA,23185.0,5,Williamsburg,US,47766.0,41.2,70928.0,37433.0,37.28,-76.64,5304.0,36867.0,6947.0,269.0,2165.0,10.0,2524.0,3,"(35, 55]",2,"(60000, 120000]"
5625,VA,23188.0,6,Williamsburg,US,40742.0,44.5,70000.0,36832.0,37.37,-76.73,3388.0,32032.0,6296.0,88.0,1199.0,12.0,1368.0,3,"(35, 55]",2,"(60000, 120000]"
5626,VA,23219.0,2,Richmond,US,3587.0,27.4,19838.0,27387.0,37.54,-77.44,1400.0,1366.0,1708.0,22.0,377.0,8.0,152.0,2,"(18, 35]",1,"(0, 60000]"
5627,VA,23220.0,3,"Richmond,",US,34303.0,26.2,36628.0,26490.0,37.56,-77.45,9932.0,20104.0,11008.0,61.0,1735.0,28.0,2109.0,2,"(18, 35]",1,"(0, 60000]"
5628,VA,23221.0,1,Richmond,US,15832.0,34.4,60454.0,49116.0,37.56,-77.49,1669.0,13342.0,1673.0,9.0,284.0,0.0,907.0,2,"(18, 35]",2,"(60000, 120000]"
5629,VA,23223.0,1,Richmond,US,48938.0,32.8,36855.0,22344.0,37.53,-77.42,13729.0,8320.0,38149.0,52.0,610.0,0.0,2017.0,2,"(18, 35]",1,"(0, 60000]"
5630,VA,23225.0,3,Richmond,US,40059.0,37.0,41588.0,26557.0,37.53,-77.53,6668.0,18739.0,17973.0,108.0,850.0,7.0,2855.0,3,"(35, 55]",1,"(0, 60000]"
5631,VA,23226.0,5,Richmond,US,15809.0,37.3,80354.0,58623.0,37.6,-77.51,979.0,13812.0,896.0,19.0,652.0,8.0,646.0,3,"(35, 55]",2,"(60000, 120000]"
5632,VA,23227.0,1,Richmond,US,26302.0,42.3,47407.0,30295.0,37.63,-77.46,4359.0,11471.0,13171.0,19.0,515.0,0.0,1251.0,3,"(35, 55]",1,"(0, 60000]"
5633,VA,23228.0,3,Richmond,US,36191.0,34.6,46293.0,25110.0,37.64,-77.51,5321.0,23322.0,9212.0,91.0,1198.0,0.0,2141.0,2,"(18, 35]",1,"(0, 60000]"
5634,VA,23230.0,4,Richmond,US,5928.0,41.0,50581.0,34013.0,37.59,-77.47,541.0,4408.0,769.0,8.0,361.0,92.0,256.0,3,"(35, 55]",2,"(0, 60000]"
5635,VA,23231.0,1,Richmond,US,36285.0,37.7,51445.0,25705.0,37.53,-77.36,6233.0,12653.0,21963.0,127.0,199.0,0.0,1621.0,3,"(35, 55]",2,"(0, 60000]"
5636,VA,23233.0,7,Short Pump,US,30131.0,38.7,98553.0,47180.0,37.66,-77.57,1226.0,23097.0,2034.0,0.0,3930.0,60.0,1965.0,3,"(35, 55]",2,"(60000, 120000]"
5637,VA,23235.0,5,Richmond,US,31170.0,43.3,70128.0,35371.0,37.55,-77.57,2005.0,23254.0,5496.0,65.0,928.0,42.0,1538.0,3,"(35, 55]",2,"(60000, 120000]"
5638,VA,23236.0,1,Richmond,US,26705.0,40.8,70649.0,33193.0,37.44,-77.58,2455.0,18704.0,5185.0,41.0,1368.0,9.0,1221.0,3,"(35, 55]",2,"(60000, 120000]"
5639,VA,23238.0,1,Richmond,US,26083.0,42.7,65682.0,42118.0,37.63,-77.68,1765.0,20562.0,3354.0,14.0,1279.0,0.0,1328.0,3,"(35, 55]",2,"(60000, 120000]"
5640,VA,23284.0,1,Richmond,US,0.0,0.0,0.0,0.0,37.55,-77.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,1,
5641,VA,23298.0,1,Richmond,US,0.0,0.0,0.0,0.0,37.54,-77.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,1,
5642,VA,23320.0,6,Chesapeake,US,54310.0,36.3,65404.0,31791.0,36.78,-76.2,4475.0,33237.0,15470.0,62.0,2774.0,0.0,3643.0,3,"(35, 55]",2,"(60000, 120000]"
5643,VA,23321.0,1,Chesapeake,US,34883.0,36.3,68585.0,29954.0,36.83,-76.41,3407.0,20359.0,11333.0,210.0,1386.0,0.0,2362.0,3,"(35, 55]",2,"(60000, 120000]"
5644,VA,23322.0,5,Chesapeake,US,62968.0,39.8,92662.0,34256.0,36.73,-76.16,2787.0,50838.0,7595.0,130.0,1930.0,252.0,3487.0,3,"(35, 55]",2,"(60000, 120000]"
5645,VA,23430.0,1,Smithfield,US,17388.0,47.1,67274.0,33190.0,36.96,-76.6,2434.0,11609.0,5226.0,28.0,63.0,0.0,656.0,3,"(35, 55]",2,"(60000, 120000]"
5646,VA,23434.0,1,Suffolk,US,49020.0,37.0,53323.0,24672.0,36.75,-76.58,7703.0,22711.0,23747.0,74.0,319.0,18.0,3475.0,3,"(35, 55]",2,"(0, 60000]"
5647,VA,23435.0,3,Suffolk,US,27895.0,37.1,84265.0,37071.0,36.88,-76.09,1423.0,15703.0,10063.0,20.0,810.0,0.0,2403.0,3,"(35, 55]",2,"(60000, 120000]"
5648,VA,23451.0,5,Virginia Beach,US,42761.0,37.1,62227.0,42948.0,36.88,-75.98,4148.0,34369.0,5601.0,73.0,962.0,26.0,2906.0,3,"(35, 55]",2,"(60000, 120000]"
5649,VA,23452.0,6,Virginia Beach,US,60333.0,36.0,61997.0,31315.0,36.84,-76.07,5427.0,42823.0,10847.0,211.0,2604.0,97.0,6125.0,3,"(35, 55]",2,"(60000, 120000]"
5650,VA,23453.0,1,Virginia Beach,US,36533.0,32.8,64244.0,26043.0,36.79,-76.11,3531.0,19713.0,9541.0,107.0,3890.0,53.0,3974.0,2,"(18, 35]",2,"(60000, 120000]"
5651,VA,23454.0,5,Virginia Beach,US,61172.0,34.9,63542.0,33039.0,36.88,-76.0,5971.0,47532.0,7847.0,281.0,1962.0,53.0,4310.0,2,"(18, 35]",2,"(60000, 120000]"
5652,VA,23455.0,4,Virginia Beach,US,49598.0,34.9,66017.0,35411.0,36.88,-76.13,3040.0,36856.0,7532.0,93.0,2149.0,82.0,4245.0,2,"(18, 35]",2,"(60000, 120000]"
5653,VA,23456.0,6,Virginia Beach,US,53271.0,37.9,93745.0,34549.0,36.82,-76.01,1714.0,36462.0,8413.0,243.0,5161.0,0.0,4963.0,3,"(35, 55]",2,"(60000, 120000]"
5654,VA,23462.0,2,Virginia Beach,US,61786.0,32.4,59276.0,27092.0,36.84,-76.13,7054.0,34258.0,19305.0,124.0,3900.0,133.0,5437.0,2,"(18, 35]",2,"(0, 60000]"
5655,VA,23464.0,3,Virginia Beach,US,75119.0,36.2,71376.0,30202.0,36.81,-76.17,5047.0,45203.0,16717.0,233.0,8245.0,31.0,7628.0,3,"(35, 55]",2,"(60000, 120000]"
5656,VA,23502.0,2,Norfolk,US,21282.0,35.7,47011.0,22849.0,36.87,-76.21,3364.0,7529.0,10999.0,65.0,823.0,0.0,1933.0,2,"(35, 55]",1,"(0, 60000]"
5657,VA,23503.0,1,Norfolk,US,32018.0,32.6,47422.0,25712.0,36.96,-76.25,4855.0,20457.0,7804.0,192.0,957.0,327.0,2560.0,2,"(18, 35]",1,"(0, 60000]"
5658,VA,23505.0,2,Norfolk,US,32070.0,29.1,40673.0,26075.0,36.92,-76.27,6480.0,17085.0,10925.0,109.0,1419.0,63.0,2731.0,2,"(18, 35]",1,"(0, 60000]"
5659,VA,23510.0,3,Norfolk,US,7296.0,30.9,53056.0,35044.0,36.85,-76.29,2254.0,3266.0,3598.0,12.0,174.0,0.0,350.0,2,"(18, 35]",2,"(0, 60000]"
5660,VA,23511.0,1,Norfolk,US,13850.0,22.4,87685.0,24487.0,36.94,-76.3,7.0,9856.0,3007.0,76.0,526.0,0.0,407.0,2,"(18, 35]",2,"(60000, 120000]"
5661,VA,23517.0,2,Norfolk,US,4693.0,30.7,41632.0,31173.0,36.87,-76.29,1206.0,2701.0,1573.0,47.0,164.0,0.0,328.0,2,"(18, 35]",1,"(0, 60000]"
5662,VA,23518.0,5,Norfolk,US,29983.0,36.4,53559.0,28271.0,36.92,-76.16,4734.0,19234.0,7191.0,251.0,1608.0,0.0,2190.0,3,"(35, 55]",2,"(0, 60000]"
5663,VA,23529.0,1,Norfolk,US,0.0,0.0,0.0,0.0,36.89,-76.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,1,
5664,VA,23601.0,1,Newport News,US,26432.0,36.6,50172.0,26478.0,37.08,-76.46,3047.0,15971.0,8445.0,153.0,919.0,0.0,1540.0,3,"(35, 55]",2,"(0, 60000]"
5665,VA,23602.0,4,Newport News,US,39471.0,35.9,60608.0,30114.0,37.13,-76.47,4005.0,22730.0,12210.0,167.0,1376.0,107.0,3788.0,3,"(35, 55]",2,"(60000, 120000]"
5666,VA,23604.0,1,Fort Eustis,US,6539.0,21.5,49750.0,16685.0,37.16,-76.58,564.0,4185.0,1109.0,45.0,174.0,104.0,1187.0,2,"(18, 35]",1,"(0, 60000]"
5667,VA,23606.0,2,Newport News,US,29843.0,29.8,54840.0,30139.0,37.1,-76.49,3231.0,20703.0,6775.0,101.0,686.0,29.0,2282.0,2,"(18, 35]",2,"(0, 60000]"
5668,VA,23665.0,1,Hampton,US,5934.0,22.1,52737.0,18345.0,37.07,-76.36,304.0,4032.0,1176.0,15.0,163.0,26.0,819.0,2,"(18, 35]",2,"(0, 60000]"
5669,VA,23666.0,3,Hampton,US,51728.0,35.6,53464.0,26523.0,37.05,-76.38,6559.0,20286.0,27014.0,195.0,1885.0,6.0,2952.0,2,"(35, 55]",2,"(0, 60000]"
5670,VA,23669.0,1,Hampton,US,42727.0,34.2,46808.0,24190.0,37.06,-76.33,6823.0,18844.0,20982.0,289.0,494.0,8.0,3393.0,2,"(18, 35]",1,"(0, 60000]"
5671,VA,23692.0,3,Yorktown,US,19347.0,44.1,82888.0,36578.0,37.19,-76.46,1000.0,16562.0,1377.0,15.0,786.0,0.0,1057.0,3,"(35, 55]",2,"(60000, 120000]"
5672,VA,23693.0,1,Tabb,US,23454.0,41.3,98195.0,41932.0,37.11,-76.47,654.0,17993.0,2236.0,0.0,2099.0,143.0,1646.0,3,"(35, 55]",2,"(60000, 120000]"
5673,VA,23701.0,1,Portsmouth,US,23577.0,41.6,48150.0,23636.0,36.81,-76.36,2684.0,10293.0,12057.0,121.0,65.0,0.0,1108.0,3,"(35, 55]",1,"(0, 60000]"
5674,VA,23704.0,1,Portsmouth,US,18416.0,33.9,33019.0,20238.0,36.84,-76.31,5732.0,4031.0,13391.0,88.0,153.0,43.0,867.0,2,"(18, 35]",1,"(0, 60000]"
5675,VA,23707.0,1,Portsmouth,US,15090.0,32.9,38870.0,22568.0,36.83,-76.32,3205.0,7246.0,7089.0,16.0,96.0,0.0,979.0,2,"(18, 35]",1,"(0, 60000]"
5676,VA,23801.0,1,Fort Lee,US,4747.0,21.4,58769.0,18234.0,37.25,-77.33,401.0,2035.0,2056.0,70.0,40.0,69.0,663.0,2,"(18, 35]",2,"(0, 60000]"
5677,VA,23831.0,2,Chester,US,34935.0,38.2,68227.0,30747.0,37.35,-77.41,2537.0,24018.0,8624.0,115.0,695.0,0.0,1834.0,3,"(35, 55]",2,"(60000, 120000]"
5678,VA,23832.0,3,Chesterfield,US,34561.0,36.9,80724.0,31896.0,37.4,-77.51,2394.0,22651.0,9574.0,43.0,789.0,0.0,2170.0,3,"(35, 55]",2,"(60000, 120000]"
5679,VA,23834.0,1,Colonial Heights,US,24976.0,39.8,54726.0,28434.0,37.25,-77.39,2859.0,18017.0,5257.0,148.0,767.0,0.0,865.0,3,"(35, 55]",2,"(0, 60000]"
5680,VA,23851.0,1,Franklin,US,13104.0,41.0,38025.0,22125.0,36.67,-76.95,2376.0,6517.0,6263.0,0.0,50.0,0.0,400.0,3,"(35, 55]",1,"(0, 60000]"
5681,VA,23860.0,1,Hopewell,US,31269.0,37.6,43149.0,21275.0,37.26,-77.33,4396.0,16633.0,12026.0,160.0,367.0,0.0,1799.0,3,"(35, 55]",1,"(0, 60000]"
5682,VA,23882.0,1,Stony Creek,US,1681.0,48.8,45260.0,24535.0,36.97,-77.39,269.0,911.0,751.0,0.0,17.0,0.0,4.0,3,"(35, 55]",1,"(0, 60000]"
5683,VA,24012.0,2,Roanoke,US,30095.0,37.2,44063.0,22620.0,37.31,-79.96,5365.0,22214.0,5271.0,35.0,665.0,0.0,2843.0,3,"(35, 55]",1,"(0, 60000]"
5684,VA,24014.0,1,Roanoke,US,17713.0,43.9,49149.0,32832.0,37.23,-79.97,1777.0,15674.0,1241.0,0.0,337.0,0.0,732.0,3,"(35, 55]",1,"(0, 60000]"
5685,VA,24015.0,1,Roanoke,US,15804.0,37.8,51385.0,31112.0,37.25,-79.96,2092.0,13268.0,1235.0,0.0,820.0,0.0,632.0,3,"(35, 55]",2,"(0, 60000]"
5686,VA,24016.0,1,Roanoke,US,8532.0,40.0,26673.0,19626.0,37.26,-79.94,2122.0,4244.0,3472.0,43.0,174.0,0.0,673.0,3,"(35, 55]",1,"(0, 60000]"
5687,VA,24018.0,1,Roanoke,US,37407.0,43.3,64713.0,36354.0,37.22,-80.01,3191.0,32744.0,1815.0,46.0,1841.0,0.0,1619.0,3,"(35, 55]",2,"(60000, 120000]"
5688,VA,24060.0,4,Blacksburg,US,54304.0,22.8,40135.0,22928.0,37.24,-80.4,16811.0,44172.0,2547.0,152.0,5398.0,45.0,2556.0,2,"(18, 35]",1,"(0, 60000]"
5689,VA,24073.0,2,Christiansburg,US,30860.0,38.7,53617.0,30580.0,37.16,-80.42,3156.0,28448.0,1515.0,89.0,505.0,0.0,334.0,3,"(35, 55]",2,"(0, 60000]"
5690,VA,24142.0,1,Radford,US,2761.0,19.2,0.0,4331.0,37.14,-80.55,0.0,1791.0,598.0,0.0,53.0,0.0,469.0,2,"(18, 35]",1,
5691,VA,24153.0,2,Salem,US,37128.0,42.0,53145.0,28750.0,37.3,-80.03,3344.0,33124.0,2551.0,18.0,636.0,0.0,1116.0,3,"(35, 55]",2,"(0, 60000]"
5692,VA,24202.0,2,Bristol,US,12556.0,45.6,42221.0,26211.0,36.64,-82.1,1056.0,12260.0,3.0,0.0,120.0,0.0,346.0,3,"(35, 55]",1,"(0, 60000]"
5693,VA,24382.0,1,Wytheville,US,13937.0,47.3,37885.0,23930.0,36.96,-81.1,2446.0,12903.0,711.0,21.0,168.0,0.0,126.0,3,"(35, 55]",1,"(0, 60000]"
5694,VA,24401.0,1,Staunton,US,35427.0,44.0,43635.0,26910.0,38.13,-79.04,4911.0,30536.0,3417.0,46.0,354.0,0.0,1736.0,3,"(35, 55]",1,"(0, 60000]"
5695,VA,24502.0,4,Lynchburg,US,46545.0,27.3,46008.0,21097.0,37.35,-79.17,8884.0,35762.0,7391.0,96.0,1598.0,30.0,2258.0,2,"(18, 35]",1,"(0, 60000]"
5696,VA,24503.0,1,Lynchburg,US,18901.0,45.2,65472.0,38451.0,37.45,-79.22,1368.0,16281.0,1710.0,31.0,407.0,11.0,853.0,3,"(35, 55]",2,"(60000, 120000]"
5697,VA,24540.0,2,Danville,US,31267.0,45.0,39753.0,21196.0,36.6,-79.42,5828.0,17433.0,12773.0,29.0,213.0,0.0,1275.0,3,"(35, 55]",1,"(0, 60000]"
5698,VT,5201.0,1,Bennington,US,14407.0,44.4,40530.0,25097.0,42.9,-73.21,2732.0,13650.0,111.0,32.0,117.0,0.0,771.0,3,"(35, 55]",1,"(0, 60000]"
5699,VT,5255.0,1,Manchester,US,4003.0,45.9,43998.0,32035.0,43.17,-73.05,276.0,3980.0,7.0,7.0,9.0,0.0,0.0,3,"(35, 55]",1,"(0, 60000]"
5700,VT,5401.0,1,Burlington,US,28740.0,27.0,40776.0,25143.0,44.48,-73.21,7620.0,24451.0,1381.0,139.0,2000.0,2.0,1253.0,2,"(18, 35]",1,"(0, 60000]"
