State/Province,Postcode,Starbucks Count,City,Country,Latitude,Longitude,Population,Median Age,Household Income,Per Capita Income,Cafe Count
TX,78503,4,McAllen,US,26.19,-98.21,22689,32.9,33051,21454,7
TX,78504,3,McAllen,US,26.27,-98.21,51444,31.6,65500,27877,7
TX,78520,1,Brownsville,US,25.97,-97.51,63786,31.1,31641,14358,9
TX,78521,1,Brownsville,US,25.95,-97.5,92394,29.1,26663,11612,12
TX,78526,1,Brownsville,US,25.97,-97.51,45445,30.3,50094,18291,9
TX,78539,2,Edinburg,US,26.31,-98.16,33786,32.8,54755,22069,5
TX,78550,3,Harlingen,US,26.21,-97.67,51036,31.5,34052,16510,5
TX,78552,1,Harlingen,US,26.18,-97.72,38002,33.0,43490,20164,3
TX,78570,1,Mercedes,US,26.16,-97.89,34508,25.9,29167,10777,2
TX,78572,1,Mission,US,26.2,-98.29,76488,34.5,36407,16776,4
TX,78577,1,Pharr,US,26.18,-98.19,74619,28.0,34646,13692,10
TX,78596,1,Weslaco,US,26.17,-98.01,65919,30.4,33034,13649,5
TX,78602,1,Bastrop,US,30.11,-97.33,25855,40.1,55492,24296,9
TX,78610,1,Buda,US,30.09,-97.82,29200,34.9,74250,29610,3
TX,78613,6,Cedar Park,US,30.53,-97.78,73448,34.4,84556,34849,3
TX,78626,2,Georgetown,US,30.65,-97.68,28876,34.1,58823,24739,15
TX,78628,2,Georgetown,US,30.68,-97.7,26544,44.3,80131,39010,2
TX,78634,1,Hutto,US,30.54,-97.56,26701,31.8,75317,26967,3
TX,78640,2,Kyle,US,30.02,-97.84,45772,31.4,65464,23180,2
TX,78641,2,Leander,US,30.56,-97.84,52984,34.6,77052,31313,2
TX,78653,1,Manor,US,30.35,-97.56,19072,30.5,62198,21236,3
TX,78654,1,Marble Falls,US,30.56,-98.27,17860,45.2,47914,27908,4
TX,78660,3,Pflugerville,US,30.47,-97.6,79067,34.2,76368,30306,2
TX,78664,3,Round Rock,US,30.57,-97.65,59765,31.7,62446,26672,1
TX,78665,2,Round Rock,US,30.56,-97.62,41517,32.9,85990,31918,0
TX,78666,5,San Marcos,US,29.9,-97.94,72866,24.5,34240,18559,22
TX,78681,4,Round Rock,US,30.56,-97.69,54923,35.3,96100,35720,5
TX,78701,6,Austin,US,30.28,-97.74,7051,33.5,96455,94892,55
TX,78703,4,Austin,US,30.31,-97.75,20530,36.1,88163,72850,25
TX,78704,7,Austin,US,30.26,-97.74,44668,32.0,58601,41560,54
TX,78705,3,Austin,US,30.3,-97.73,32346,21.0,12385,11246,53
TX,78712,1,Austin,US,30.28,-97.74,828,19.7,0,3369,55
TX,78713,1,austin,US,30.29,-97.74,0,0.0,0,0,50
TX,78717,2,Austin,US,30.48,-97.8,26072,34.9,100364,41582,7
TX,78723,2,Austin,US,30.31,-97.7,32155,31.9,42433,23463,10
TX,78726,2,Austin,US,30.45,-97.83,13027,32.3,70664,42583,4
TX,78727,2,Austin,US,30.42,-97.69,29354,35.3,72953,37805,12
TX,78729,1,Austin,US,30.44,-97.74,29386,33.3,65279,35280,4
TX,78731,3,Austin,US,30.37,-97.76,26595,39.0,82892,59754,8
TX,78734,2,Lakeway,US,30.34,-97.97,18948,43.8,95539,50463,5
TX,78736,1,Austin,US,30.23,-97.87,7621,43.6,92581,47296,5
TX,78737,1,Austin,US,30.4,-97.85,14544,41.6,127934,51269,5
TX,78738,1,Austin,US,30.3,-97.93,14795,40.5,128160,54116,9
TX,78741,1,Austin,US,30.24,-97.73,51770,26.7,31657,18689,17
TX,78744,1,Austin,US,30.22,-97.69,46408,28.7,42440,16744,5
TX,78746,5,Austin,US,30.29,-97.8,27928,41.5,128184,80898,6
TX,78748,4,Austin,US,30.18,-97.79,46679,32.9,70141,32018,5
TX,78749,4,Austin,US,30.23,-97.82,36210,36.6,89713,42215,12
TX,78750,1,Austin,US,30.45,-97.79,28626,39.1,76285,42435,11
TX,78756,1,Austin,US,30.31,-97.74,8908,35.4,64978,47118,32
TX,78757,1,Austin,US,30.36,-97.74,23118,37.8,61497,38542,26
TX,78759,4,Austin,US,30.4,-97.73,40629,38.9,71647,48713,21
TX,78840,1,Del Rio,US,29.39,-100.9,48348,31.9,42291,18642,2
TX,79016,1,Canyon,US,34.98,-101.92,112,19.8,0,4863,3
TX,79065,1,Pampa,US,35.55,-100.97,21383,36.9,43243,21438,4
TX,79103,1,Amarillo,US,35.19,-101.8,11765,31.1,42973,17505,3
TX,79109,1,Amarillo,US,35.19,-101.87,43388,37.4,56127,32388,7
TX,79121,1,Amarillo,US,35.19,-101.93,6575,50.9,77551,46193,11
TX,79124,1,Amarillo,US,35.18,-101.94,8502,38.9,83320,41981,13
TX,79336,1,Levelland,US,33.59,-102.37,17209,32.6,51081,22778,2
TX,79401,1,Lubbock,US,33.59,-101.87,7799,22.4,15463,11288,13
TX,79403,1,Lubbock,US,33.66,-101.82,17073,33.7,33385,14881,0
TX,79407,3,Lubbock,US,33.58,-101.94,18243,31.5,43131,28246,8
TX,79416,1,Lubbock,US,33.59,-101.92,33839,27.1,45749,24666,10
TX,79423,2,Lubbock,US,33.52,-101.87,35245,34.1,58818,30156,7
TX,79424,3,Lubbock,US,33.52,-101.91,43576,37.1,77171,39123,14
TX,79601,2,Abilene,US,32.48,-99.69,28056,30.2,36211,15115,3
TX,79605,2,Abilene,US,32.43,-99.76,29264,33.0,42397,23051,6
TX,79606,1,Abilene,US,32.4,-99.76,24026,31.8,57102,29464,6
TX,79699,1,Abilene,US,32.39,-99.7,199,19.3,0,4647,0
TX,79701,1,Midland,US,31.97,-102.07,29659,30.5,52004,23420,3
TX,79705,3,Midland,US,32.04,-102.12,35954,34.5,71416,39576,8
TX,79707,2,Midland,US,32.03,-102.14,36158,35.4,82925,48169,6
TX,79761,1,Odessa,US,31.85,-102.37,33502,31.4,50195,24115,9
TX,79762,4,Odessa,US,31.89,-102.33,43084,31.3,62317,31207,5
TX,79901,1,El Paso,US,31.76,-106.49,10347,40.3,14019,10179,15
TX,79902,1,El Paso,US,31.77,-106.5,20834,37.3,31152,24257,24
TX,79906,2,Ft. Bliss,US,31.81,-106.41,4874,21.4,45438,15272,4
TX,79912,3,El Paso,US,31.87,-106.53,79252,34.0,60256,30394,2
TX,79924,1,El Paso,US,31.9,-106.44,59019,32.8,40533,17321,4
TX,79925,7,El Paso,US,31.8,-106.38,40639,35.5,45305,22084,3
TX,79932,2,El Paso,US,31.91,-106.57,27136,32.0,53186,24371,2
TX,79936,5,El Paso,US,31.79,-106.27,113887,31.2,51784,21567,4
TX,79968,1,El Paso,US,31.77,-106.5,0,0.0,0,0,24
UT,84003,1,American Fork,US,40.37,-111.79,45184,25.9,79033,26305,3
UT,84005,1,Eagle Mountain,US,40.36,-111.97,24933,21.6,69289,19235,1
UT,84009,2,South Jordan,US,40.54,-111.99,0,0.0,0,0,4
UT,84010,3,Woods Cross,US,40.88,-111.89,45782,34.7,62782,27784,7
UT,84014,1,Centerville,US,40.92,-111.89,16387,35.2,78438,31049,3
UT,84015,3,West Point,US,41.14,-112.02,63699,29.4,59489,20808,2
UT,84020,1,Draper,US,40.53,-111.86,44297,31.2,95804,35642,6
UT,84025,2,Farmington,US,40.99,-111.91,21277,29.0,92698,31681,3
UT,84032,1,Heber City,US,40.51,-111.41,20140,30.3,63613,25018,5
UT,84040,1,Layton,US,41.06,-111.94,23372,34.2,90887,34578,3
UT,84041,2,Layton,US,41.09,-111.97,47664,28.3,60900,22141,8
UT,84043,3,Lehi,US,40.43,-111.82,55710,23.9,76938,23302,1
UT,84047,1,Fort Union,US,40.62,-111.86,32277,31.0,50959,24202,9
UT,84057,2,Orem,US,40.31,-111.7,38041,26.0,51749,18682,7
UT,84060,2,Park City,US,40.66,-111.51,8006,40.4,105553,65427,17
UT,84065,1,Riverton,US,40.51,-111.98,41744,31.0,85944,27513,5
UT,84070,4,Sandy,US,40.59,-111.89,25864,32.8,61592,27021,10
UT,84074,1,Tooele,US,40.55,-112.3,46939,30.5,64626,23167,3
UT,84078,1,Vernal,US,40.46,-109.54,29313,29.5,67788,24708,3
UT,84084,2,West Jordan,US,40.61,-111.98,36662,33.8,65685,25297,3
UT,84087,1,Woods Cross,US,40.86,-111.9,15095,30.7,79551,25519,3
UT,84088,2,West Jordan,US,40.59,-111.94,37845,31.4,65678,22709,5
UT,84093,1,Sandy,US,40.58,-111.84,23288,39.0,93103,37350,2
UT,84094,1,Sandy,US,40.58,-111.86,28052,32.7,70364,26217,7
UT,84095,1,South Jordan,US,40.54,-111.98,60489,31.4,93984,31368,5
UT,84097,2,Orem,US,40.28,-111.68,20923,30.2,73173,27166,10
UT,84098,3,Park City,US,40.75,-111.54,18301,40.6,114159,55250,0
UT,84101,6,Salt Lake City,US,40.77,-111.89,4851,34.0,41890,38008,53
UT,84102,2,Salt Lake City,US,40.76,-111.87,18047,29.3,38282,29213,51
UT,84106,3,Salt Lake City,US,40.73,-111.86,35279,33.5,55837,28732,22
UT,84107,2,Murray,US,40.66,-111.88,33836,33.1,47413,25043,10
UT,84108,3,Salt Lake City,US,40.76,-111.83,20779,34.3,88083,49610,12
UT,84109,2,Salt Lake City,US,41.03,-111.8,24185,36.2,77395,37916,0
UT,84111,1,Salt Lake City,US,40.77,-111.89,10909,34.6,30516,27370,53
UT,84112,2,Salt Lake City,US,40.77,-111.84,2252,19.8,0,5187,12
UT,84115,3,South Salt Lake City,US,40.73,-111.89,26309,31.0,32470,18550,23
UT,84117,1,Salt Lake City,US,40.67,-111.84,25147,38.9,63167,39111,13
UT,84119,1,West Valley City,US,40.7,-111.96,54519,29.9,44355,17012,6
UT,84120,1,West Valley City,US,40.71,-112.02,50686,30.2,56486,18124,6
UT,84121,3,Salt Lake City,US,40.65,-111.8,41604,37.8,76858,39642,3
UT,84122,3,Salt Lake City,US,40.79,-111.98,0,0.0,0,0,6
UT,84123,1,Taylorsville,US,40.65,-111.94,38684,32.0,49460,24028,7
UT,84128,1,West Valley City,US,40.69,-112.05,27808,30.0,61838,18071,3
UT,84132,1,Salt Lake City,US,40.77,-111.84,0,0.0,0,0,12
UT,84302,1,Brigham City,US,41.51,-112.02,24253,32.3,52955,21714,4
UT,84321,1,Logan,US,41.72,-111.83,45611,24.1,40204,17692,6
UT,84341,1,Logan,US,41.76,-111.83,21739,24.4,47286,22109,3
UT,84403,3,South Ogden,US,41.19,-111.94,37843,31.7,53383,25999,6
UT,84404,1,Ogden,US,41.25,-111.97,59051,31.0,51398,20734,8
UT,84405,1,Riverdale,US,41.18,-112.01,31472,32.8,57181,24851,4
UT,84414,1,North Ogden,US,41.3,-111.97,28311,33.0,75572,28372,1
UT,84501,1,Price,US,39.6,-110.82,13323,33.4,51641,21089,3
UT,84532,1,Moab,US,38.57,-109.55,9604,39.4,40711,22839,12
UT,84660,1,Spanish Fork,US,40.12,-111.65,40257,26.0,65633,19883,4
UT,84701,1,RICHFIELD,US,38.76,-112.08,8838,30.5,41768,18450,3
UT,84720,1,Cedar City,US,37.66,-113.08,20210,27.1,46546,19541,5
UT,84770,3,St. George,US,37.13,-113.59,40799,32.8,44098,20851,2
UT,84790,2,St. George,US,37.11,-113.52,38822,37.9,56356,25026,2
VA,20105,1,Aldie,US,38.94,-77.55,15021,33.9,140865,46953,2
VA,20109,3,Manassas,US,38.79,-77.5,37332,31.8,64201,27563,6
VA,20110,2,Manassas,US,38.76,-77.45,48019,33.6,75649,29621,11
VA,20112,1,Manassas,US,38.68,-77.36,26867,40.7,134661,46841,3
VA,20120,1,Centerville,US,38.85,-77.45,41180,36.8,112664,48409,11
VA,20121,1,Centerville,US,38.84,-77.44,29835,33.1,89581,37268,11
VA,20124,1,Clifton,US,38.83,-77.41,15620,41.8,170185,60266,7
VA,20132,2,Purcellville,US,39.14,-77.69,17939,36.1,132266,44549,4
VA,20136,2,Bristow,US,38.75,-77.55,31361,31.6,127860,39638,5
VA,20147,3,Ashburn,US,39.06,-77.47,61983,34.3,120523,48247,6
VA,20148,2,Broadlands,US,39.03,-77.51,38831,33.5,165335,53829,5
VA,20151,1,Chantilly,US,38.89,-77.45,22203,35.9,118325,46321,6
VA,20152,3,South Riding,US,38.92,-77.49,28574,34.4,141280,48796,2
VA,20155,4,Gainesville,US,38.81,-77.61,32716,36.4,124792,46827,4
VA,20164,4,Sterling Park,US,39.03,-77.37,39222,33.6,85323,31515,6
VA,20165,2,Sterling,US,39.04,-77.4,33519,38.4,132513,53334,10
VA,20166,9,Sterling,US,39.03,-77.42,10150,33.8,99438,40145,10
VA,20169,2,Haymarket,US,38.84,-77.64,22604,37.7,146588,52133,1
VA,20170,3,Herndon,US,38.97,-77.38,42818,34.9,113226,43719,23
VA,20171,4,Herndon,US,38.95,-77.38,49067,34.8,140350,54827,26
VA,20176,5,Leesburg,US,39.12,-77.47,50629,35.8,120256,47414,0
VA,20186,3,Warrenton,US,38.73,-77.8,14713,42.5,78190,42510,9
VA,20187,1,Warrenton,US,38.73,-77.77,16511,41.5,118152,48101,4
VA,20190,6,Reston,US,38.96,-77.34,18445,38.2,93581,58469,15
VA,20191,2,Reston,US,38.94,-77.33,29362,39.1,109428,53553,4
VA,20194,1,Reston,US,38.98,-77.35,13635,39.3,142837,75753,5
VA,22003,2,Annandale,US,38.83,-77.18,60058,39.4,95698,39320,11
VA,22015,4,Burke,US,38.8,-77.28,45029,39.0,120770,45382,3
VA,22025,2,Dumfries,US,38.6,-77.33,16897,41.1,113800,47535,1
VA,22030,5,Fairfax,US,38.85,-77.3,57649,33.6,104677,45208,11
VA,22031,4,Merrifield,US,38.88,-77.23,31445,36.5,104877,47711,21
VA,22032,1,Fairfax,US,38.82,-77.28,29956,42.1,140253,50387,2
VA,22033,7,Fairfax,US,38.88,-77.36,39359,34.9,107360,49880,8
VA,22041,4,Falls Church,US,38.85,-77.12,29110,37.2,69272,34618,23
VA,22042,2,Falls Church,US,38.87,-77.2,34215,35.9,98807,43185,8
VA,22043,1,Falls Church,US,38.9,-77.2,25923,35.2,108433,50003,13
VA,22044,3,Falls Church,US,38.87,-77.14,14230,36.0,76650,41928,14
VA,22046,3,Falls Church,US,38.89,-77.17,17062,39.3,127321,63712,15
VA,22060,3,Fort Belvoir,US,38.72,-77.14,10260,26.0,76753,30302,4
VA,22066,1,Great Falls,US,39.0,-77.29,18366,46.5,226386,97855,1
VA,22079,1,Lorton,US,38.71,-77.26,34218,36.2,107678,44041,1
VA,22101,4,McLean,US,38.94,-77.15,29867,45.7,179743,93751,1
VA,22102,7,Mclean,US,38.93,-77.2,23806,39.1,114457,78053,11
VA,22124,1,Oakton,US,38.88,-77.3,18352,42.5,154016,76531,5
VA,22134,1,Quantico,US,38.51,-77.31,8644,22.7,58526,22821,1
VA,22150,5,Springfield,US,38.78,-77.17,26912,37.3,87757,36361,11
VA,22152,1,Springfield,US,38.78,-77.24,28900,39.7,115931,47460,3
VA,22153,2,Springfield,US,38.75,-77.21,30809,39.5,132523,49847,6
VA,22180,2,Vienna,US,38.9,-77.26,25035,39.2,136038,57602,16
VA,22182,2,Vienna,US,38.93,-77.24,26532,41.4,169943,70189,36
VA,22192,7,Woodbridge,US,38.69,-77.29,56024,35.8,96784,41379,3
VA,22193,1,Dale City,US,38.65,-77.33,80461,33.3,91120,32002,7
VA,22201,3,Arlington,US,38.9,-77.09,35137,31.3,115000,78850,43
VA,22202,12,Arlington,US,38.87,-77.05,22337,34.0,107478,77040,22
VA,22203,3,Arlington,US,38.88,-77.1,23462,31.5,95775,56893,33
VA,22204,1,Arlington,US,38.86,-77.08,53091,34.1,79078,40619,10
VA,22206,1,Arlington,US,38.85,-77.07,21142,34.7,102365,59408,38
VA,22207,3,Arlington,US,38.9,-77.12,33153,40.3,167816,76177,12
VA,22209,4,Rosslyn,US,38.9,-77.07,12118,32.9,100587,81906,32
VA,22211,1,Fort Myer,US,38.87,-77.08,1020,21.8,25341,22870,14
VA,22302,2,Alexandria,US,38.83,-77.09,18486,37.3,99830,63261,9
VA,22304,1,Alexandria,US,38.8,-77.13,47488,35.6,76071,46825,12
VA,22305,2,Alexandria,US,38.84,-77.05,16808,32.5,83214,44423,27
VA,22306,4,Alexandria,US,38.77,-77.08,34489,34.6,67509,31953,6
VA,22307,1,Alexandria,US,38.78,-77.06,10220,41.9,114425,65489,7
VA,22309,1,Alexandria,US,38.72,-77.12,35105,34.9,80246,34727,4
VA,22311,1,Alexandria,US,38.83,-77.13,18183,35.1,61829,35213,17
VA,22312,1,Alexandria,US,38.82,-77.16,32763,34.0,75766,35273,4
VA,22314,10,Alexandria,US,38.81,-77.04,31117,39.0,121109,79975,36
VA,22315,3,Kingstowne,US,38.77,-77.14,28494,37.2,129175,53970,9
VA,22401,4,Fredericksburg,US,38.3,-77.48,27395,29.4,51762,29090,16
VA,22406,1,Fredericksburg,US,38.35,-77.51,23556,37.8,91826,35017,7
VA,22407,6,Fredericksburg,US,38.29,-77.5,57023,36.6,78213,31984,16
VA,22485,1,King George,US,38.35,-77.05,24360,37.2,81913,34810,3
VA,22554,2,Stafford,US,38.47,-77.4,54078,34.3,105599,38895,13
VA,22556,2,Stafford,US,38.47,-77.41,27359,35.4,101184,38264,14
VA,22601,2,Winchester,US,39.17,-78.16,28751,36.8,45616,26027,22
VA,22603,2,Winchester,US,39.22,-78.13,14180,44.3,59276,31667,4
VA,22630,2,Front Royal,US,38.96,-78.19,31671,40.0,58607,28581,2
VA,22701,2,Culpeper,US,38.49,-77.97,33414,35.5,60932,27277,4
VA,22801,4,Harrisonburg,US,38.44,-78.84,38455,23.7,41060,21830,12
VA,22807,2,Harrisonburg,US,38.43,-78.86,3197,19.1,0,2189,23
VA,22901,3,Charlottesville,US,38.09,-78.47,32854,41.1,61023,40173,4
VA,22903,3,Charlottesville,US,38.05,-78.5,38869,27.4,52191,32265,23
VA,22911,3,Charlottesville,US,38.13,-78.44,18039,40.0,76492,39493,3
VA,22980,2,Waynesboro,US,38.06,-78.94,31502,41.4,48203,23346,3
VA,23005,1,Ashland,US,37.76,-77.47,15486,39.4,55833,30760,6
VA,23047,1,Doswell,US,37.84,-77.45,1705,52.3,77805,36094,0
VA,23059,3,Glen Allen,US,37.68,-77.46,34695,39.3,106835,45702,7
VA,23060,2,Glen Allen,US,37.65,-77.58,34017,38.8,79734,37636,7
VA,23061,1,Gloucester,US,37.4,-76.53,21279,44.5,67428,30989,4
VA,23072,1,Gloucester,US,37.4,-76.53,11690,41.5,55390,28963,4
VA,23111,2,Mechanicsville,US,37.61,-77.35,37033,41.0,72879,31736,4
VA,23112,2,Midlothian,US,37.42,-77.64,50756,36.4,82771,34192,4
VA,23113,4,Midlothian,US,37.52,-77.61,24505,45.6,107500,56773,13
VA,23114,1,Midlothian,US,37.5,-77.65,18505,37.8,89970,39480,6
VA,23116,1,Mechanicsville,US,37.65,-77.4,27470,41.8,97277,39475,4
VA,23185,5,Williamsburg,US,37.28,-76.64,47766,41.2,70928,37433,1
VA,23188,6,Williamsburg,US,37.37,-76.73,40742,44.5,70000,36832,0
VA,23219,2,Richmond,US,37.54,-77.44,3587,27.4,19838,27387,36
VA,23220,3,"Richmond,",US,37.56,-77.45,34303,26.2,36628,26490,31
VA,23221,1,Richmond,US,37.56,-77.49,15832,34.4,60454,49116,20
VA,23223,1,Richmond,US,37.53,-77.42,48938,32.8,36855,22344,27
VA,23225,3,Richmond,US,37.53,-77.53,40059,37.0,41588,26557,6
VA,23226,5,Richmond,US,37.6,-77.51,15809,37.3,80354,58623,13
VA,23227,1,Richmond,US,37.63,-77.46,26302,42.3,47407,30295,4
VA,23228,3,Richmond,US,37.64,-77.51,36191,34.6,46293,25110,5
VA,23230,4,Richmond,US,37.59,-77.47,5928,41.0,50581,34013,8
VA,23231,1,Richmond,US,37.53,-77.36,36285,37.7,51445,25705,6
VA,23233,7,Short Pump,US,37.66,-77.57,30131,38.7,98553,47180,4
VA,23235,5,Richmond,US,37.55,-77.57,31170,43.3,70128,35371,5
VA,23236,1,Richmond,US,37.44,-77.58,26705,40.8,70649,33193,5
VA,23238,1,Richmond,US,37.63,-77.68,26083,42.7,65682,42118,4
VA,23284,1,Richmond,US,37.55,-77.45,0,0.0,0,0,32
VA,23298,1,Richmond,US,37.54,-77.43,0,0.0,0,0,32
VA,23320,6,Chesapeake,US,36.78,-76.2,54310,36.3,65404,31791,3
VA,23321,1,Chesapeake,US,36.83,-76.41,34883,36.3,68585,29954,5
VA,23322,5,Chesapeake,US,36.73,-76.16,62968,39.8,92662,34256,0
VA,23430,1,Smithfield,US,36.96,-76.6,17388,47.1,67274,33190,2
VA,23434,1,Suffolk,US,36.75,-76.58,49020,37.0,53323,24672,6
VA,23435,3,Suffolk,US,36.88,-76.09,27895,37.1,84265,37071,0
VA,23451,5,Virginia Beach,US,36.88,-75.98,42761,37.1,62227,42948,5
VA,23452,6,Virginia Beach,US,36.84,-76.07,60333,36.0,61997,31315,10
VA,23453,1,Virginia Beach,US,36.79,-76.11,36533,32.8,64244,26043,7
VA,23454,5,Virginia Beach,US,36.88,-76.0,61172,34.9,63542,33039,5
VA,23455,4,Virginia Beach,US,36.88,-76.13,49598,34.9,66017,35411,4
VA,23456,6,Virginia Beach,US,36.82,-76.01,53271,37.9,93745,34549,1
VA,23462,2,Virginia Beach,US,36.84,-76.13,61786,32.4,59276,27092,14
VA,23464,3,Virginia Beach,US,36.81,-76.17,75119,36.2,71376,30202,7
VA,23502,2,Norfolk,US,36.87,-76.21,21282,35.7,47011,22849,7
VA,23503,1,Norfolk,US,36.96,-76.25,32018,32.6,47422,25712,3
VA,23505,2,Norfolk,US,36.92,-76.27,32070,29.1,40673,26075,5
VA,23510,3,Norfolk,US,36.85,-76.29,7296,30.9,53056,35044,29
VA,23511,1,Norfolk,US,36.94,-76.3,13850,22.4,87685,24487,3
VA,23517,2,Norfolk,US,36.87,-76.29,4693,30.7,41632,31173,20
VA,23518,5,Norfolk,US,36.92,-76.16,29983,36.4,53559,28271,3
VA,23529,1,Norfolk,US,36.89,-76.31,0,0.0,0,0,7
VA,23601,1,Newport News,US,37.08,-76.46,26432,36.6,50172,26478,10
VA,23602,4,Newport News,US,37.13,-76.47,39471,35.9,60608,30114,4
VA,23604,1,Fort Eustis,US,37.16,-76.58,6539,21.5,49750,16685,2
VA,23606,2,Newport News,US,37.1,-76.49,29843,29.8,54840,30139,11
VA,23665,1,Hampton,US,37.07,-76.36,5934,22.1,52737,18345,0
VA,23666,3,Hampton,US,37.05,-76.38,51728,35.6,53464,26523,9
VA,23669,1,Hampton,US,37.06,-76.33,42727,34.2,46808,24190,3
VA,23692,3,Yorktown,US,37.19,-76.46,19347,44.1,82888,36578,1
VA,23693,1,Tabb,US,37.11,-76.47,23454,41.3,98195,41932,8
VA,23701,1,Portsmouth,US,36.81,-76.36,23577,41.6,48150,23636,5
VA,23704,1,Portsmouth,US,36.84,-76.31,18416,33.9,33019,20238,27
VA,23707,1,Portsmouth,US,36.83,-76.32,15090,32.9,38870,22568,12
VA,23801,1,Fort Lee,US,37.25,-77.33,4747,21.4,58769,18234,3
VA,23831,2,Chester,US,37.35,-77.41,34935,38.2,68227,30747,5
VA,23832,3,Chesterfield,US,37.4,-77.51,34561,36.9,80724,31896,0
VA,23834,1,Colonial Heights,US,37.25,-77.39,24976,39.8,54726,28434,9
VA,23851,1,Franklin,US,36.67,-76.95,13104,41.0,38025,22125,2
VA,23860,1,Hopewell,US,37.26,-77.33,31269,37.6,43149,21275,3
VA,23882,1,Stony Creek,US,36.97,-77.39,1681,48.8,45260,24535,0
VA,24012,2,Roanoke,US,37.31,-79.96,30095,37.2,44063,22620,5
VA,24014,1,Roanoke,US,37.23,-79.97,17713,43.9,49149,32832,6
VA,24015,1,Roanoke,US,37.25,-79.96,15804,37.8,51385,31112,9
VA,24016,1,Roanoke,US,37.26,-79.94,8532,40.0,26673,19626,14
VA,24018,1,Roanoke,US,37.22,-80.01,37407,43.3,64713,36354,4
VA,24060,4,Blacksburg,US,37.24,-80.4,54304,22.8,40135,22928,15
VA,24073,2,Christiansburg,US,37.16,-80.42,30860,38.7,53617,30580,5
VA,24142,1,Radford,US,37.14,-80.55,2761,19.2,0,4331,4
VA,24153,2,Salem,US,37.3,-80.03,37128,42.0,53145,28750,2
VA,24202,2,Bristol,US,36.64,-82.1,12556,45.6,42221,26211,1
VA,24382,1,Wytheville,US,36.96,-81.1,13937,47.3,37885,23930,3
VA,24401,1,Staunton,US,38.13,-79.04,35427,44.0,43635,26910,4
VA,24502,4,Lynchburg,US,37.35,-79.17,46545,27.3,46008,21097,9
VA,24503,1,Lynchburg,US,37.45,-79.22,18901,45.2,65472,38451,1
VA,24540,2,Danville,US,36.6,-79.42,31267,45.0,39753,21196,3
VT,5201,1,Bennington,US,42.9,-73.21,14407,44.4,40530,25097,7
VT,5255,1,Manchester,US,43.17,-73.05,4003,45.9,43998,32035,9
VT,5401,1,Burlington,US,44.48,-73.21,28740,27.0,40776,25143,44
VT,5402,1,Burlington,US,44.48,-73.21,0,0.0,0,0,44
VT,5403,1,South Burlington,US,44.45,-73.21,18279,43.0,65997,38006,15
VT,5641,1,Barre,US,44.22,-72.55,17129,42.4,50364,27419,3
VT,54035,1,South Burlington,US,44.47,-73.18,0,0.0,0,0,9
VT,54958,1,Williston,US,44.45,-73.11,0,0.0,0,0,10
WA,98001,1,Auburn,US,47.3,-122.25,32194,39.3,71555,30133,21
WA,98002,5,Auburn,US,47.32,-122.21,33817,35.3,45078,21185,17
WA,98003,5,Federal Way,US,47.34,-122.31,46008,35.9,46250,24388,5
WA,98004,15,Bellevue,US,47.63,-122.18,32587,37.8,102374,71560,33
WA,98005,3,Bellevue,US,47.63,-122.15,17733,38.0,88940,55053,11
WA,98006,5,Bellevue,US,47.58,-122.11,37519,42.6,113778,54533,1
WA,98007,4,Bellevue,US,47.63,-122.13,26269,32.8,79579,40443,10
WA,98008,2,Bellevue,US,47.62,-122.13,24751,42.5,86005,44788,9
WA,98011,5,Bothell,US,47.77,-122.18,31650,37.8,76961,38317,13
WA,98012,6,Mill Creek,US,47.88,-122.19,56010,36.7,87086,38674,14
WA,98014,1,Carnation,US,47.65,-121.92,6973,41.7,98011,50924,1
WA,98019,2,Duvall,US,47.73,-121.99,11143,39.2,96630,42764,5
WA,98020,3,Edmonds,US,47.81,-122.36,20101,49.9,79431,52263,16
WA,98021,5,Bothell,US,47.81,-122.21,29151,38.3,102097,42380,7
WA,98022,3,Enumclaw,US,47.2,-121.98,21567,42.9,62842,33396,13
WA,98023,4,Federal Way,US,47.32,-122.36,50065,35.8,72303,30954,2
WA,98026,3,Edmonds,US,47.8,-122.33,35638,44.7,75496,39288,13
WA,98027,5,Issaquah,US,47.58,-122.03,27855,41.7,102025,49773,1
WA,98028,2,Kenmore,US,47.76,-122.24,21568,39.2,90588,40192,11
WA,98029,7,Issaquah,US,47.57,-122.0,26586,36.9,100725,47496,1
WA,98030,4,Kent,US,47.37,-122.17,36730,31.7,52713,21848,3
WA,98031,4,Kent,US,47.42,-122.2,36390,35.8,67793,27476,7
WA,98032,9,"Kent,",US,47.44,-122.22,36368,33.0,49591,25358,11
WA,98033,6,Kirkland,US,47.68,-122.17,36105,39.4,105449,61244,10
WA,98034,7,Kirkland,US,47.73,-122.17,42590,36.8,81694,42715,8
WA,98036,8,Lynnwood,US,47.82,-122.27,38532,37.4,63204,29969,15
WA,98037,8,Lynnwood,US,47.85,-122.27,27994,37.0,62561,28346,18
WA,98038,4,Maple Valley,US,47.39,-122.02,34362,38.7,96134,38031,8
WA,98040,5,Mercer Island,US,47.59,-122.23,24120,45.3,126106,74808,4
WA,98042,6,Kent,US,47.39,-122.1,44894,39.3,89352,36622,0
WA,98043,3,Mountlake Terrace,US,47.81,-122.29,20557,37.5,64992,31328,19
